2024-10-26 12:07:20.673587 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-10-26 12-07-20.txt'. [98.0 ms]
2024-10-26 12:07:20.718207 ; Session        ; Debug       ; Running '"C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\tap.exe" ' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-10-26 12:07:20.742167 ; AssemblyFinder ; Debug       ; Found 8/29 assembly files. [6.20 ms]
2024-10-26 12:07:20.760115 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-10-26 12:07:21.062237 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-10-26 12:07:21.802057 ; Searcher       ; Debug       ; Ordered 8 assemblies according to references. [1.03 s]
2024-10-26 12:07:21.846929 ; Searcher       ; Warning     ; Plugin with duplicate type name BT2202a.MyTestStep defined in 'BT2202a' and 'BT2202A'
2024-10-26 12:07:21.846929 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-10-26 12:07:21.852912 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 180 plugin types. [1.08 s]
2024-10-26 12:07:21.853910 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-10-26 12:07:21.853910 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-10-26 12:07:21.853910 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-10-26 12:07:21.853910 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-10-26 12:07:21.853910 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
