2024-11-16 14:26:28.358363 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-16 14-26-28.txt'. [1.73 ms]
2024-11-16 14:26:28.380304 ; Session        ; Debug       ; Deleting log file: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-11 10-29-44.txt
2024-11-16 14:26:28.386291 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\\package.xml" --install' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-11-16 14:26:28.416210 ; AssemblyFinder ; Debug       ; Found 8/29 assembly files. [9.79 ms]
2024-11-16 14:26:28.438149 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-11-16 14:26:28.520006 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-11-16 14:26:28.604778 ; Searcher       ; Debug       ; Ordered 8 assemblies according to references. [152 ms]
2024-11-16 14:26:28.650683 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-11-16 14:26:28.656672 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 183 plugin types. [205 ms]
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2024-11-16 14:26:28.657637 ; PluginManager  ; Debug       ; Searched 8 Assemblies. [208 ms]
2024-11-16 14:26:28.664618 ; AssemblyData   ; Debug       ; Loaded OpenTap. [373 us]
2024-11-16 14:26:28.679580 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2024-11-16 14:26:28.679580 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9277.0
2024-11-16 14:26:28.680578 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2024-11-16 14:26:28.683569 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [3.10 ms]
2024-11-16 14:26:28.690551 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [6.84 ms]
2024-11-16 14:26:28.717477 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [3.61 ms]
2024-11-16 14:26:28.727450 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-16 14-26-28.txt'. [12.0 ms]
2024-11-16 14:26:28.774325 ; AssemblyData   ; Debug       ; Loaded mscorlib. [600 ns]
2024-11-16 14:26:28.836159 ; CLI            ; Debug       ; Executing CLI action: package \ create
2024-11-16 14:26:28.846160 ; VariableExpander ; Debug       ; Initialized variable expander:
2024-11-16 14:26:28.859098 ; Package        ; Debug       ; Package preprocessing completed. [15.8 ms]
2024-11-16 14:26:28.863088 ; Resolver       ; Debug       ; Found match for DotNet.Glob, Version=3.0.1.0, Culture=neutral, PublicKeyToken=b68cc888b4f632d1 in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\DotNet.Glob.3.0.1.0\DotNet.Glob.dll
2024-11-16 14:26:28.864085 ; Installation   ; Debug       ; BT2202a                  - 0.2.0-alpha
2024-11-16 14:26:28.864085 ; Installation   ; Debug       ; OpenTAP                  - 9.26.1+3d268116
2024-11-16 14:26:28.864085 ; Installation   ; Debug       ; PathWave License Manager - 7.4.1+efeba870
