2024-11-02 14:35:11.558925 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-02 14-35-11.txt'. [1.66 ms]
2024-11-02 14:35:11.577897 ; Session        ; Debug       ; Deleting log file: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-10-24 13-06-16.txt
2024-11-02 14:35:11.584856 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\\package.xml" --install' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-11-02 14:35:11.612781 ; AssemblyFinder ; Debug       ; Found 8/29 assembly files. [10.1 ms]
2024-11-02 14:35:11.635251 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-11-02 14:35:11.717033 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-11-02 14:35:11.798375 ; Searcher       ; Debug       ; Ordered 8 assemblies according to references. [149 ms]
2024-11-02 14:35:11.847795 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-11-02 14:35:11.853779 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 181 plugin types. [207 ms]
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2024-11-02 14:35:11.855774 ; PluginManager  ; Debug       ; Searched 8 Assemblies. [209 ms]
2024-11-02 14:35:11.861780 ; AssemblyData   ; Debug       ; Loaded OpenTap. [348 us]
2024-11-02 14:35:11.875719 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2024-11-02 14:35:11.875719 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9277.0
2024-11-02 14:35:11.875719 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2024-11-02 14:35:11.878710 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [2.79 ms]
2024-11-02 14:35:11.887688 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [7.37 ms]
2024-11-02 14:35:11.905669 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [2.93 ms]
