2024-11-16 15:12:49.198594 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-16 15-12-48.txt'. [1.34 ms]
2024-11-16 15:12:49.216548 ; Session        ; Debug       ; Deleting log file: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-11 11-03-57.txt
2024-11-16 15:12:49.221637 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\\package.xml" --install' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-11-16 15:12:49.253133 ; AssemblyFinder ; Debug       ; Found 8/29 assembly files. [9.59 ms]
2024-11-16 15:12:49.275096 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-11-16 15:12:49.354467 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-11-16 15:12:49.437219 ; Searcher       ; Debug       ; Ordered 8 assemblies according to references. [151 ms]
2024-11-16 15:12:49.488659 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-11-16 15:12:49.495641 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 183 plugin types. [210 ms]
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2024-11-16 15:12:49.496637 ; PluginManager  ; Debug       ; Searched 8 Assemblies. [213 ms]
2024-11-16 15:12:49.502622 ; AssemblyData   ; Debug       ; Loaded OpenTap. [351 us]
2024-11-16 15:12:49.513625 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2024-11-16 15:12:49.513625 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9277.0
2024-11-16 15:12:49.514617 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2024-11-16 15:12:49.518607 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [3.92 ms]
2024-11-16 15:12:49.523597 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [6.11 ms]
2024-11-16 15:12:49.546504 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [3.97 ms]
2024-11-16 15:12:49.553514 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-16 15-12-48.txt'. [9.11 ms]
2024-11-16 15:12:49.598966 ; AssemblyData   ; Debug       ; Loaded mscorlib. [500 ns]
2024-11-16 15:12:49.663799 ; CLI            ; Debug       ; Executing CLI action: package \ create
2024-11-16 15:12:49.673311 ; VariableExpander ; Debug       ; Initialized variable expander:
2024-11-16 15:12:49.686298 ; Package        ; Debug       ; Package preprocessing completed. [15.1 ms]
