2024-11-21 12:50:35.309718 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-21 12-50-35.txt'. [1.54 ms]
2024-11-21 12:50:35.326674 ; Session        ; Debug       ; Deleting log file: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-14 10-44-50.txt
2024-11-21 12:50:35.332641 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\\package.xml" --install' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-11-21 12:50:35.357551 ; AssemblyFinder ; Debug       ; Found 17/38 assembly files. [7.05 ms]
2024-11-21 12:50:35.375503 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-11-21 12:50:35.460776 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-11-21 12:50:35.549519 ; Searcher       ; Debug       ; Ordered 17 assemblies according to references. [162 ms]
2024-11-21 12:50:35.597410 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-11-21 12:50:35.601406 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 183 plugin types. [217 ms]
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2024-11-21 12:50:35.602397 ; PluginManager  ; Debug       ; Searched 17 Assemblies. [219 ms]
2024-11-21 12:50:35.608360 ; AssemblyData   ; Debug       ; Loaded OpenTap. [530 us]
2024-11-21 12:50:35.618361 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2024-11-21 12:50:35.618361 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9277.0
2024-11-21 12:50:35.619359 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2024-11-21 12:50:35.621355 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [2.85 ms]
2024-11-21 12:50:35.629334 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [6.45 ms]
2024-11-21 12:50:35.648254 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [3.05 ms]
2024-11-21 12:50:35.674183 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-21 12-50-35.txt'. [25.7 ms]
2024-11-21 12:50:35.704102 ; AssemblyData   ; Debug       ; Loaded mscorlib. [500 ns]
2024-11-21 12:50:35.762975 ; CLI            ; Debug       ; Executing CLI action: package \ create
2024-11-21 12:50:35.772950 ; VariableExpander ; Debug       ; Initialized variable expander:
2024-11-21 12:50:35.783917 ; Package        ; Debug       ; Package preprocessing completed. [14.1 ms]
2024-11-21 12:50:35.787881 ; Resolver       ; Debug       ; Found match for DotNet.Glob, Version=3.0.1.0, Culture=neutral, PublicKeyToken=b68cc888b4f632d1 in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\DotNet.Glob.3.0.1.0\DotNet.Glob.dll
2024-11-21 12:50:35.787881 ; Installation   ; Debug       ; BT2202a                  - 0.2.0-alpha
2024-11-21 12:50:35.787881 ; Installation   ; Debug       ; OpenTAP                  - 9.26.1+3d268116
2024-11-21 12:50:35.787881 ; Installation   ; Debug       ; PathWave License Manager - 7.4.1+efeba870
2024-11-21 12:50:35.799849 ; Searcher       ; Warning     ; Multiple assemblies of different versions named Microsoft.Bcl.AsyncInterfaces exists 
2024-11-21 12:50:35.799849 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Microsoft.Bcl.AsyncInterfaces.dll version: 4.700.19.46214
2024-11-21 12:50:35.800845 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\Microsoft.Bcl.AsyncInterfaces.1.0.0.0\Microsoft.Bcl.AsyncInterfaces.dll version: 4.700.19.56404
2024-11-21 12:50:35.800845 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Buffers exists 
