2024-11-14 11:40:38.747727 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-14 11-40-38.txt'. [1.45 ms]
2024-11-14 11:40:38.772661 ; Session        ; Debug       ; Deleting log file: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-11 10-11-18.txt
2024-11-14 11:40:38.777647 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\\package.xml" --install' in 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release'.
2024-11-14 11:40:38.808563 ; AssemblyFinder ; Debug       ; Found 8/29 assembly files. [6.89 ms]
2024-11-14 11:40:38.834493 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-11-14 11:40:38.954173 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-11-14 11:40:39.038947 ; Searcher       ; Debug       ; Ordered 8 assemblies according to references. [192 ms]
2024-11-14 11:40:39.082828 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2024-11-14 11:40:39.088812 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 182 plugin types. [244 ms]
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2024-11-14 11:40:39.089810 ; PluginManager  ; Debug       ; Searched 8 Assemblies. [247 ms]
2024-11-14 11:40:39.095795 ; AssemblyData   ; Debug       ; Loaded OpenTap. [339 us]
2024-11-14 11:40:39.105768 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2024-11-14 11:40:39.105768 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9277.0
2024-11-14 11:40:39.105768 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2024-11-14 11:40:39.108760 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [2.88 ms]
2024-11-14 11:40:39.116739 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [6.36 ms]
2024-11-14 11:40:39.134691 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [2.87 ms]
2024-11-14 11:40:39.146658 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\SessionLog 2024-11-14 11-40-38.txt'. [11.7 ms]
2024-11-14 11:40:39.205500 ; AssemblyData   ; Debug       ; Loaded mscorlib. [200 ns]
2024-11-14 11:40:39.239410 ; CLI            ; Debug       ; Executing CLI action: package \ create
