2024-05-23 17:40:23.341690 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 17-40-22.txt'. [5.02 ms]
2024-05-23 17:40:23.375253 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-23 17:40:23.571911 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-23 17:40:23.571911 ; Session        ; Debug       ; .NET Framework 4.8.9241.0
2024-05-23 17:40:23.605744 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [21.0 ms]
2024-05-23 17:40:23.607742 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-23 17:40:23.627294 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-23 17:40:23.632623 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-23 17:40:23.692692 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-23 17:40:23.829440 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [220 ms]
2024-05-23 17:40:23.997423 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 266 plugin types. [389 ms]
2024-05-23 17:40:23.997423 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-23 17:40:23.997423 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-23 17:40:23.997423 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
