2024-05-07 18:35:02.012224 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-07 18-35-01.txt'. [3.68 ms]
2024-05-07 18:35:02.031133 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-07 18:35:02.095739 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-07 18:35:02.095739 ; Session        ; Debug       ; .NET Framework 4.8.9232.0
2024-05-07 18:35:02.142153 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [13.4 ms]
2024-05-07 18:35:02.143153 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-07 18:35:02.167065 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-07 18:35:02.170081 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-07 18:35:02.186385 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-07 18:35:02.269966 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [124 ms]
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 265 plugin types. [226 ms]
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2024-05-07 18:35:02.371495 ; PluginManager  ; Debug       ; Searched 25 Assemblies. [227 ms]
2024-05-07 18:35:02.385149 ; PluginManager  ; Debug       ; Loaded OpenTap. [441 us]
2024-05-07 18:35:02.385149 ; PluginManager  ; Debug       ; Loaded OpenTap. [3.28 ms]
2024-05-07 18:35:02.517538 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [131 ms]
2024-05-07 18:35:02.521779 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [159 us]
2024-05-07 18:35:02.524178 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [139 ms]
2024-05-07 18:35:02.547539 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [7.64 ms]
2024-05-07 18:35:02.610626 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2024-05-07 18:35:02.731154 ; Settings       ; Debug       ; EditorSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [405 ms]
2024-05-07 18:35:02.733550 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=4.0.1.9, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Ccl.Wsl.4.0.1.9\Keysight.Ccl.Wsl.dll
2024-05-07 18:35:02.745449 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2024-05-07 18:35:02.864938 ; GUI            ; Debug       ; Loaded Light Theme. [11.8 ms]
