2024-05-23 17:42:29.559519 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 17-42-29.txt'. [4.02 ms]
2024-05-23 17:42:29.574902 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-23 17:42:29.630841 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-23 17:42:29.630841 ; Session        ; Debug       ; .NET Framework 4.8.9241.0
2024-05-23 17:42:29.679439 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-23 17:42:29.685648 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [15.4 ms]
2024-05-23 17:42:29.707652 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-23 17:42:29.711653 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-23 17:42:29.727276 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-23 17:42:29.853153 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [164 ms]
2024-05-23 17:42:29.942348 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 266 plugin types. [254 ms]
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2024-05-23 17:42:29.943350 ; PluginManager  ; Debug       ; Searched 25 Assemblies. [255 ms]
2024-05-23 17:42:29.952864 ; PluginManager  ; Debug       ; Loaded OpenTap. [367 us]
2024-05-23 17:42:30.201002 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [102 ms]
2024-05-23 17:42:30.206909 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [120 ms]
2024-05-23 17:42:30.206909 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [140 us]
2024-05-23 17:42:30.247408 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [29.4 ms]
2024-05-23 17:42:30.318178 ; PluginManager  ; Debug       ; Loaded mscorlib. [900 ns]
2024-05-23 17:42:30.450472 ; Settings       ; Debug       ; EditorSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [565 ms]
2024-05-23 17:42:30.450472 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=4.0.1.9, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Ccl.Wsl.4.0.1.9\Keysight.Ccl.Wsl.dll
2024-05-23 17:42:30.470061 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2024-05-23 17:42:30.594702 ; GUI            ; Debug       ; Loaded Light Theme. [12.5 ms]
2024-05-23 17:42:30.681703 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2024-05-23 17:42:30.869881 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [95.8 ms]
2024-05-23 17:42:30.869881 ; Main           ; Debug       ; Window initial dimensions: 1024px, 768px.
2024-05-23 17:42:30.889408 ; Settings       ; Debug       ; EngineSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Engine.xml [22.2 ms]
2024-05-23 17:42:30.889408 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [879 us]
2024-05-23 17:42:30.899559 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2024-05-23 17:42:30.948600 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2024-05-23 17-42-30.txt'. [32.2 ms]
2024-05-23 17:42:31.163621 ; Main           ; Debug       ; GUI initialized. [297 ms]
2024-05-23 17:42:31.163621 ; Main           ; Debug       ; Docking manager initialized. [43.8 us]
2024-05-23 17:42:31.163621 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 05/23/2024 [1.94 s]
2024-05-23 17:42:31.226096 ; PluginManager  ; Debug       ; Loaded PackageManager. [208 us]
2024-05-23 17:42:31.226096 ; PluginManager  ; Debug       ; Loaded Editor. [12.4 us]
2024-05-23 17:42:31.226096 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [8.11 ms]
2024-05-23 17:42:31.236464 ; PluginManager  ; Debug       ; Loaded RunExplorer. [5.39 ms]
2024-05-23 17:42:31.236464 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Connections.xml [996 us]
