2024-05-07 18:34:15.879358 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-07 18-34-15.txt'. [14.9 ms]
2024-05-07 18:34:15.892488 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-07 18:34:15.982178 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-07 18:34:15.982178 ; Session        ; Debug       ; .NET Framework 4.8.9232.0
2024-05-07 18:34:15.996183 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-07 18:34:16.000163 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [10.7 ms]
2024-05-07 18:34:16.023150 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-07 18:34:16.028163 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-07 18:34:16.055149 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-07 18:34:16.183804 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [180 ms]
2024-05-07 18:34:16.201556 ; Settings       ; Debug       ; No settings file exists for EditorSettings. A new instance with default values has been created. [1.63 ms]
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 265 plugin types. [251 ms]
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2024-05-07 18:34:16.254555 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
