2024-05-23 18:46:46.659360 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 18-46-46.txt'. [4.26 ms]
2024-05-23 18:46:46.676414 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-23 18:46:46.815656 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-23 18:46:46.815656 ; Session        ; Debug       ; .NET Framework 4.8.9241.0
2024-05-23 18:46:46.830896 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-23 18:46:46.830896 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [14.2 ms]
2024-05-23 18:46:46.851195 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-23 18:46:46.861208 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-23 18:46:46.884254 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-23 18:46:46.964270 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [124 ms]
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 266 plugin types. [246 ms]
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2024-05-23 18:46:47.084675 ; PluginManager  ; Debug       ; Searched 25 Assemblies. [246 ms]
2024-05-23 18:46:47.097199 ; PluginManager  ; Debug       ; Loaded OpenTap. [335 us]
2024-05-23 18:46:47.241800 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [122 ms]
2024-05-23 18:46:47.245179 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [117 us]
2024-05-23 18:46:47.246231 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [46.3 ms]
2024-05-23 18:46:47.281586 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [16.2 ms]
2024-05-23 18:46:47.348012 ; PluginManager  ; Debug       ; Loaded mscorlib. [700 ns]
2024-05-23 18:46:47.481412 ; Settings       ; Debug       ; EditorSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [450 ms]
