2024-05-23 19:09:40.492111 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 19-09-39.txt'. [8.34 ms]
2024-05-23 19:09:40.502122 ; Session        ; Debug       ; Running '"C:\Users\yuxia\source\repos\BT2202A\bin\Debug\editor.exe" ' in 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug'.
2024-05-23 19:09:40.602346 ; Session        ; Debug       ; Microsoft Windows 10.0.22631 X64
2024-05-23 19:09:40.602346 ; Session        ; Debug       ; .NET Framework 4.8.9241.0
2024-05-23 19:09:40.612358 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2024-05-23 19:09:40.612358 ; AssemblyFinder ; Debug       ; Found 25/80 assembly files. [11.0 ms]
2024-05-23 19:09:40.642358 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2024-05-23 19:09:40.742638 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2024-05-23 19:09:40.762654 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2024-05-23 19:09:41.334471 ; Searcher       ; Debug       ; Ordered 23 assemblies according to references. [713 ms]
2024-05-23 19:09:41.389501 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 266 plugin types. [768 ms]
2024-05-23 19:09:41.389501 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2024-05-23 19:09:41.389501 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of BT2202A.dll
2024-05-23 19:09:41.389501 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2024-05-23 19:09:41.389501 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
